date,state,new_cases,total_cases,net_change,hosp,icu,vent,active_cases,smooth_cases,hosp_ratio,as_at
2021-01-12,vic,3,20414,3,0,0,0,49,2.2,0,2022-01-28
2021-01-13,vic,0,20412,-2,0,0,0,46,2,0,2022-01-28
2021-01-14,vic,2,20414,2,0,0,0,40,1.2,0,2022-01-28
2021-01-15,vic,3,20417,3,1,0,0,31,1.6,0.03225806451612903,2022-01-28
2021-01-16,vic,7,20424,7,1,0,0,35,3,0.02857142857142857,2022-01-28
2021-01-17,vic,4,20428,4,1,0,0,35,3.2,0.02857142857142857,2022-01-28
2021-01-18,vic,4,20430,2,0,0,0,35,4,0,2022-01-28
2021-01-19,vic,3,20432,2,0,0,0,35,4.2,0,2022-01-28
2021-01-20,vic,1,20433,1,0,0,0,36,3.8,0,2022-01-28
2021-01-21,vic,1,20434,1,0,0,0,36,2.6,0,2022-01-28
2021-01-22,vic,3,20436,2,0,0,0,38,2.4,0,2022-01-28
2021-01-23,vic,1,20436,0,0,0,0,33,1.8,0,2022-01-28
2021-01-24,vic,6,20442,6,0,0,0,38,2.4,0,2022-01-28
2021-01-25,vic,1,20443,1,0,0,0,39,2.4,0,2022-01-28
2021-01-26,vic,2,20444,1,0,0,0,38,2.6,0,2022-01-28
2021-01-27,vic,3,20447,3,0,0,0,41,2.6,0,2022-01-28
2021-01-28,vic,1,20447,0,0,0,0,40,2.6,0,2022-01-28
2021-01-29,vic,1,20448,1,0,0,0,38,1.6,0,2022-01-28
2021-01-30,vic,0,20448,0,0,0,0,31,1.4,0,2022-01-28
2021-01-31,vic,1,20449,1,0,0,0,28,1.2,0,2022-01-28
2021-02-01,vic,1,20450,1,0,0,0,25,0.8,0,2022-01-28
2021-02-02,vic,0,20449,-1,0,0,0,22,0.6,0,2022-01-28
2021-02-03,vic,3,20452,3,0,0,0,24,1,0,2022-01-28
2021-02-04,vic,3,20456,4,0,0,0,26,1.6,0,2022-01-28
2021-02-05,vic,0,20456,0,0,0,0,23,1.4,0,2022-01-28
2021-02-06,vic,0,20455,-1,0,0,0,22,1.2,0,2022-01-28
2021-02-07,vic,1,20456,1,0,0,0,17,1.4,0,2022-01-28
2021-02-08,vic,0,20456,0,1,1,0,16,0.8,0.0625,2022-01-28
2021-02-09,vic,2,20458,2,1,1,0,16,0.6,0.0625,2022-01-28
2021-02-10,vic,2,20460,2,1,1,0,15,1,0.06666666666666667,2022-01-28
2021-02-11,vic,5,20465,5,1,1,0,19,2,0.05263157894736842,2022-01-28
2021-02-12,vic,1,20466,1,1,0,0,19,2,0.05263157894736842,2022-01-28
2021-02-13,vic,3,20469,3,1,0,0,22,2.6,0.045454545454545456,2022-01-28
2021-02-14,vic,2,20471,2,1,0,0,23,2.6,0.043478260869565216,2022-01-28
2021-02-15,vic,4,20475,4,0,0,0,26,3,0,2022-01-28
2021-02-16,vic,0,20475,0,0,0,0,26,2,0,2022-01-28
2021-02-17,vic,1,20476,1,0,0,0,24,2,0,2022-01-28
2021-02-18,vic,3,20479,3,1,1,0,24,2,0.041666666666666664,2022-01-28
2021-02-19,vic,0,20479,0,1,1,0,24,1.6,0.041666666666666664,2022-01-28
2021-02-20,vic,0,20479,0,1,1,0,24,0.8,0.041666666666666664,2022-01-28
2021-02-21,vic,0,20479,0,1,1,0,23,0.8,0.043478260869565216,2022-01-28
2021-02-22,vic,0,20479,0,1,0,0,23,0.6,0.043478260869565216,2022-01-28
2021-02-23,vic,0,20479,0,1,0,0,21,0,0.047619047619047616,2022-01-28
2021-02-24,vic,0,20479,0,2,0,0,19,0,0.10526315789473684,2022-01-28
2021-02-25,vic,2,20481,2,2,0,0,16,0.4,0.125,2022-01-28
2021-02-26,vic,0,20481,0,3,1,0,15,0.4,0.2,2022-01-28
2021-02-27,vic,0,20481,0,2,0,0,12,0.4,0.16666666666666666,2022-01-28
2021-02-28,vic,0,20481,0,2,0,0,10,0.4,0.2,2022-01-28
2021-03-01,vic,0,20481,0,2,0,0,6,0.4,0.3333333333333333,2022-01-28
2021-03-02,vic,0,20481,0,2,0,0,6,0,0.3333333333333333,2022-01-28
2021-03-03,vic,0,20481,0,2,0,0,5,0,0.4,2022-01-28
2021-03-04,vic,0,20481,0,1,0,0,2,0,0.5,2022-01-28
2021-03-05,vic,1,20482,1,0,0,0,3,0.2,0,2022-01-28
2021-03-06,vic,0,20481,-1,0,0,0,3,0.2,0,2022-01-28
2021-03-07,vic,1,20482,1,0,0,0,4,0.4,0,2022-01-28
2021-03-08,vic,1,20483,1,0,0,0,5,0.6,0,2022-01-28
2021-03-09,vic,0,20483,0,0,0,0,5,0.6,0,2022-01-28
2021-03-10,vic,0,20483,0,0,0,0,5,0.4,0,2022-01-28
2021-03-11,vic,0,20483,0,0,0,0,3,0.4,0,2022-01-28
2021-03-12,vic,0,20483,0,0,0,0,3,0.2,0,2022-01-28
2021-03-13,vic,0,20483,0,0,0,0,3,0,0,2022-01-28
2021-03-14,vic,0,20483,0,0,0,0,3,0,0,2022-01-28
